,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Year,Tournament,Lineup,GameID,QuarterID,PointID,PossessionID
180,2015-04-11 19:39,Indianapolis AlleyCats,11,O,13,7,Offense,Goal,David Vatz,Aaron Watson,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4259,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,22,1.0
181,2015-04-11 19:39,Indianapolis AlleyCats,212,D,14,7,Defense,Pull,,,Mark Fedorenko,5.645,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4315,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,23,1.0
182,2015-04-11 19:39,Indianapolis AlleyCats,212,D,14,7,Defense,Throwaway,,,Anonymous,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4368,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,23,1.0
183,2015-04-11 19:39,Indianapolis AlleyCats,212,D,14,7,Offense,Catch,Tad Wissel,Mark Fedorenko,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4378,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,23,2.0
184,2015-04-11 19:39,Indianapolis AlleyCats,212,D,14,7,Offense,Catch,Mark Fedorenko,Jon Mast,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4385,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,23,2.0
185,2015-04-11 19:39,Indianapolis AlleyCats,212,D,14,7,Offense,Catch,Jon Mast,Mark Fedorenko,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4389,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,23,2.0
186,2015-04-11 19:39,Indianapolis AlleyCats,212,D,14,7,Offense,Catch,Mark Fedorenko,Felipe Delgado,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4395,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,23,2.0
187,2015-04-11 19:39,Indianapolis AlleyCats,212,D,14,7,Offense,Catch,Felipe Delgado,Mike Pannone,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4399,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,23,2.0
188,2015-04-11 19:39,Indianapolis AlleyCats,212,D,14,7,Offense,HockeyAssist,Anonymous,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4521,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,23,2.0
189,2015-04-11 19:39,Indianapolis AlleyCats,212,D,14,7,Offense,Goal,Alex Thorne,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4525,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,23,2.0
190,2015-04-11 19:39,Indianapolis AlleyCats,17,D,14,8,Defense,Pull,,,Rob Dulabon,3.284,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,4580,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,3,24,1.0
191,2015-04-11 19:39,Indianapolis AlleyCats,17,D,14,8,Defense,Goal,,,Anonymous,,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,4595,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,3,24,1.0
192,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4658,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
193,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,Catch,Isaac Saul,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4667,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
194,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,Catch,David Vatz,Aaron Watson,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4670,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
195,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,Catch,Aaron Watson,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4703,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
196,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,Catch,Isaac Saul,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4708,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
197,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,Catch,Chris Brenenborg,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4712,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
198,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,Catch,Tyler DeGirolamo,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4716,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
199,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4720,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
200,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,HockeyAssist,Isaac Saul,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4723,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
201,2015-04-11 19:39,Indianapolis AlleyCats,71,O,15,8,Offense,Goal,Tyler DeGirolamo,Ethan Beardsley,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4727,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,25,1.0
202,2015-04-11 19:39,Indianapolis AlleyCats,51,D,15,9,Defense,Pull,,,Mark Fedorenko,7.476,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,4784,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,3,26,1.0
203,2015-04-11 19:39,Indianapolis AlleyCats,51,D,15,9,Defense,Goal,,,Anonymous,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,4833,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,3,26,1.0
204,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4895,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
205,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Isaac Saul,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4904,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
206,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4908,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
207,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Isaac Saul,Ethan Beardsley,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4912,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
208,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Ethan Beardsley,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4916,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
209,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,David Vatz,Aaron Watson,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4988,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
210,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Aaron Watson,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4991,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
211,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Isaac Saul,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,4998,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
212,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Chris Brenenborg,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5003,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
213,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Tyler DeGirolamo,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5008,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
214,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Isaac Saul,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5012,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
215,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Catch,Tyler DeGirolamo,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5016,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
216,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,HockeyAssist,Isaac Saul,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5020,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
217,2015-04-11 19:39,Indianapolis AlleyCats,131,O,16,9,Offense,Goal,Tyler DeGirolamo,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5024,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,27,1.0
218,2015-04-11 19:39,Indianapolis AlleyCats,83,D,16,10,Defense,Pull,,,Sam Schurer,9.114,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5093,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,3,28,1.0
219,2015-04-11 19:39,Indianapolis AlleyCats,83,D,16,10,Defense,Goal,,,Anonymous,,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5174,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,3,28,1.0
220,2015-04-11 19:39,Indianapolis AlleyCats,27,O,17,10,Offense,Catch,Alex Thorne,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5281,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,29,1.0
221,2015-04-11 19:39,Indianapolis AlleyCats,27,O,17,10,Offense,HockeyAssist,David Vatz,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5290,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,29,1.0
222,2015-04-11 19:39,Indianapolis AlleyCats,27,O,17,10,Offense,Goal,Alex Thorne,Ethan Beardsley,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5306,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,29,1.0
223,2015-04-11 19:39,Indianapolis AlleyCats,30,D,17,11,Defense,Pull,,,Mark Fedorenko,2.833,Mark Fedorenko,Tad Wissel,Scott Trimble,David Vatz,Felipe Delgado,Mike Pannone,Nick Haser,,,,,,,,,,,,,,,,,,,,,,5347,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"David Vatz, Felipe Delgado, Mark Fedorenko, Mike Pannone, Nick Haser, Scott Trimble, Tad Wissel",1,3,30,1.0
224,2015-04-11 19:39,Indianapolis AlleyCats,30,D,17,11,Defense,Goal,,,Anonymous,,Mark Fedorenko,Tad Wissel,Scott Trimble,David Vatz,Felipe Delgado,Mike Pannone,Nick Haser,,,,,,,,,,,,,,,,,,,,,,5375,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"David Vatz, Felipe Delgado, Mark Fedorenko, Mike Pannone, Nick Haser, Scott Trimble, Tad Wissel",1,3,30,1.0
225,2015-04-11 19:39,Indianapolis AlleyCats,23,O,18,11,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5437,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,31,1.0
226,2015-04-11 19:39,Indianapolis AlleyCats,23,O,18,11,Offense,Catch,Isaac Saul,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,31,1.0
227,2015-04-11 19:39,Indianapolis AlleyCats,23,O,18,11,Offense,Catch,Alex Thorne,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5450,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,31,1.0
228,2015-04-11 19:39,Indianapolis AlleyCats,23,O,18,11,Offense,HockeyAssist,David Vatz,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5454,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,31,1.0
229,2015-04-11 19:39,Indianapolis AlleyCats,23,O,18,11,Offense,Goal,Alex Thorne,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5458,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,31,1.0
230,2015-04-11 19:39,Indianapolis AlleyCats,6,D,18,12,Defense,Pull,,,Sam Schurer,4.269,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5534,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,3,32,1.0
231,2015-04-11 19:39,Indianapolis AlleyCats,6,D,18,12,Defense,Goal,,,Anonymous,,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5538,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,3,32,1.0
232,2015-04-11 19:39,Indianapolis AlleyCats,61,O,19,12,Offense,Catch,Chris Brenenborg,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5583,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,33,1.0
233,2015-04-11 19:39,Indianapolis AlleyCats,61,O,19,12,Offense,Catch,Alex Thorne,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5591,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,33,1.0
234,2015-04-11 19:39,Indianapolis AlleyCats,61,O,19,12,Offense,Drop,Chris Brenenborg,Ethan Beardsley,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5599,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,33,1.0
