year,team,player,Assists,Hockey Assists,Throws,Throwaways,Turnovers,Completions,Catches,Goals,Drops,Blocks,Stalls,Callahans,Callahans Thrown,Plus/Minus,O Points Played,O Possessions Played,D Points Played,D Possessions Played,Holds,Breaks,Games Played,Opponent Possessions Played (O-Line),Opponent Possessions Played (D-Line),O Points Lost,D Points Lost,Points Won,Points Played,Possessions Played,Completion Rate,Throwaway Rate,Assist Rate,Goal Rate,Hold Rate,Break Rate,Scoring Efficiency,O-line Scoring Efficiency,D-line Scoring Efficiency,O-line Takeaway Efficiency,D-line Takeaway Efficiency
2016,Pittsburgh Thunderbirds,Peach,0.0,0.0,6.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,10.0,9.0,0.0,2.0,1.0,0.0,17.0,0.0,7.0,2.0,10.0,9.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,0.2,0.2222222222222222,,0.2222222222222222,,0.5882352941176471
2016,Pittsburgh Thunderbirds,Red,0.0,0.0,5.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,11.0,11.0,0.0,3.0,1.0,0.0,19.0,0.0,8.0,3.0,11.0,11.0,0.8,0.2,0.0,0.0,,0.2727272727272727,0.2727272727272727,,0.2727272727272727,,0.5789473684210527
2016,Pittsburgh Thunderbirds,Rob Dulabon,2.0,2.0,40.0,6.0,7.0,32.0,58.0,18.0,1.0,8.0,0.0,0.0,0.0,21.0,35.0,53.0,146.0,97.0,20.0,54.0,9.0,30.0,184.0,12.0,78.0,74.0,181.0,150.0,0.8,0.15,0.05,0.3103448275862069,0.5714285714285714,0.3698630136986301,0.49333333333333335,0.37735849056603776,0.5567010309278351,0.6,0.5760869565217391
2016,Pittsburgh Thunderbirds,Sam VanDusen,15.0,7.0,113.0,21.0,23.0,88.0,88.0,6.0,1.0,9.0,1.0,0.0,0.0,7.0,17.0,22.0,129.0,85.0,6.0,44.0,7.0,12.0,168.0,7.0,75.0,50.0,146.0,107.0,0.7787610619469026,0.18584070796460178,0.13274336283185842,0.06818181818181818,0.35294117647058826,0.34108527131782945,0.4672897196261682,0.2727272727272727,0.5176470588235295,0.41666666666666663,0.5535714285714286
2016,Pittsburgh Thunderbirds,Scott Trimble,1.0,3.0,36.0,4.0,4.0,32.0,32.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,45.0,55.0,32.0,21.0,11.0,7.0,23.0,75.0,10.0,38.0,32.0,89.0,77.0,0.8888888888888888,0.1111111111111111,0.027777777777777776,0.09375,0.6176470588235294,0.2,0.4155844155844156,0.4666666666666667,0.34375,0.5652173913043479,0.4933333333333333
2016,Pittsburgh Thunderbirds,Slevi- J,4.0,10.0,109.0,6.0,6.0,102.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,64.0,3.0,4.0,38.0,2.0,3.0,23.0,4.0,9.0,0.0,40.0,53.0,68.0,0.9357798165137615,0.05504587155963303,0.03669724770642202,0.024691358024691357,0.76,0.6666666666666666,0.5882352941176471,0.59375,0.5,0.6086956521739131,1.0
2016,Pittsburgh Thunderbirds,Steve Mogielski,8.0,8.0,74.0,7.0,9.0,66.0,74.0,11.0,2.0,9.0,0.0,0.0,0.0,19.0,31.0,45.0,195.0,135.0,14.0,66.0,15.0,29.0,261.0,14.0,118.0,80.0,226.0,180.0,0.8918918918918919,0.0945945945945946,0.10810810810810811,0.14864864864864866,0.45161290322580644,0.3384615384615385,0.4444444444444444,0.3111111111111111,0.4888888888888889,0.5172413793103448,0.5478927203065134
2016,Pittsburgh Thunderbirds,Tad Wissel,13.0,8.0,163.0,9.0,9.0,151.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,42.0,70.0,61.0,21.0,37.0,6.0,19.0,93.0,11.0,31.0,58.0,105.0,103.0,0.9263803680981595,0.05521472392638037,0.07975460122699386,0.008928571428571428,0.6,0.5285714285714286,0.5631067961165048,0.5,0.6065573770491803,0.42105263157894735,0.6666666666666667
2016,Pittsburgh Thunderbirds,Tyler Kunsa,17.0,30.0,404.0,14.0,16.0,388.0,314.0,5.0,2.0,4.0,0.0,0.0,0.0,10.0,142.0,192.0,42.0,44.0,101.0,18.0,9.0,86.0,67.0,34.0,22.0,119.0,184.0,236.0,0.9603960396039604,0.034653465346534656,0.04207920792079208,0.01592356687898089,0.7112676056338029,0.42857142857142855,0.5042372881355932,0.5260416666666666,0.4090909090909091,0.6046511627906976,0.6716417910447761
2016,Raleigh Flyers,Anonymous,1.0,4.0,50.0,4.0,4.0,46.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,0.92,0.08,0.02,0.06060606060606061,,,,,,,
2016,Raleigh Flyers,Ben Dieter,15.0,26.0,180.0,9.0,14.0,169.0,190.0,16.0,5.0,4.0,0.0,0.0,0.0,21.0,179.0,236.0,21.0,25.0,135.0,11.0,9.0,91.0,35.0,32.0,9.0,146.0,200.0,261.0,0.9388888888888889,0.05,0.08333333333333333,0.08421052631578947,0.7541899441340782,0.5238095238095238,0.5593869731800766,0.5720338983050848,0.44,0.6483516483516483,0.7428571428571429
2016,Raleigh Flyers,Brian Casey,41.0,31.0,452.0,24.0,26.0,420.0,363.0,18.0,2.0,11.0,0.0,0.0,0.0,44.0,260.0,342.0,28.0,37.0,190.0,17.0,14.0,138.0,46.0,53.0,9.0,207.0,288.0,379.0,0.9292035398230089,0.05309734513274336,0.09070796460176991,0.049586776859504134,0.7307692307692307,0.6071428571428571,0.5461741424802111,0.5555555555555556,0.4594594594594595,0.6159420289855073,0.8043478260869565
2016,Raleigh Flyers,Brian Clark,3.0,2.0,36.0,2.0,4.0,33.0,42.0,7.0,2.0,12.0,0.0,0.0,0.0,18.0,8.0,12.0,127.0,81.0,2.0,42.0,11.0,10.0,163.0,6.0,76.0,44.0,135.0,93.0,0.9166666666666666,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.25,0.33070866141732286,0.4731182795698925,0.16666666666666666,0.5185185185185185,0.4,0.5337423312883436
2016,Raleigh Flyers,Chris LaRocque,9.0,5.0,116.0,13.0,18.0,100.0,81.0,4.0,5.0,12.0,0.0,0.0,0.0,7.0,37.0,50.0,113.0,68.0,13.0,26.0,7.0,37.0,151.0,21.0,81.0,39.0,150.0,118.0,0.8620689655172413,0.11206896551724138,0.07758620689655173,0.04938271604938271,0.35135135135135137,0.23008849557522124,0.3305084745762712,0.26,0.38235294117647056,0.43243243243243246,0.4635761589403974
2016,Raleigh Flyers,David Richardson,1.0,7.0,34.0,4.0,8.0,30.0,39.0,7.0,4.0,18.0,0.0,0.0,0.0,18.0,20.0,25.0,197.0,123.0,3.0,56.0,14.0,18.0,263.0,9.0,130.0,59.0,217.0,148.0,0.8823529411764706,0.11764705882352941,0.029411764705882353,0.1794871794871795,0.15,0.28426395939086296,0.39864864864864863,0.12,0.45528455284552843,0.5,0.5057034220532319
2016,Raleigh Flyers,David Snoke,17.0,15.0,286.0,13.0,16.0,269.0,228.0,15.0,3.0,6.0,0.0,0.0,0.0,22.0,138.0,178.0,16.0,16.0,101.0,9.0,8.0,69.0,22.0,26.0,6.0,110.0,154.0,194.0,0.9405594405594405,0.045454545454545456,0.05944055944055944,0.06578947368421052,0.7318840579710145,0.5625,0.5670103092783505,0.5674157303370787,0.5625,0.6231884057971014,0.7272727272727273
2016,Raleigh Flyers,Hunter Taylor,2.0,4.0,48.0,3.0,5.0,44.0,52.0,10.0,2.0,12.0,0.0,0.0,0.0,19.0,23.0,31.0,125.0,72.0,7.0,36.0,8.0,20.0,160.0,10.0,79.0,43.0,148.0,103.0,0.9166666666666666,0.0625,0.041666666666666664,0.19230769230769232,0.30434782608695654,0.288,0.4174757281553398,0.22580645161290322,0.5,0.5,0.50625
2016,Raleigh Flyers,J Bender,3.0,2.0,22.0,1.0,4.0,21.0,26.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,4.0,5.0,96.0,61.0,0.0,29.0,8.0,5.0,126.0,3.0,62.0,29.0,100.0,66.0,0.9545454545454546,0.045454545454545456,0.13636363636363635,0.07692307692307693,0.0,0.3020833333333333,0.4393939393939394,0.0,0.47540983606557374,0.4,0.5079365079365079
2016,Raleigh Flyers,J Patell,0.0,0.0,5.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.0,9.0,13.0,5.0,4.0,1.0,1.0,5.0,17.0,3.0,12.0,5.0,21.0,14.0,0.4,0.6,0.0,0.0,0.5,0.07692307692307693,0.35714285714285715,0.4444444444444444,0.2,0.4,0.2941176470588235
2016,Raleigh Flyers,J.D. Hastings,7.0,4.0,64.0,4.0,5.0,57.0,60.0,6.0,0.0,2.0,1.0,0.0,0.0,10.0,16.0,24.0,100.0,61.0,2.0,28.0,8.0,24.0,131.0,14.0,67.0,30.0,116.0,85.0,0.890625,0.0625,0.109375,0.1,0.125,0.28,0.35294117647058826,0.08333333333333333,0.45901639344262296,0.41666666666666663,0.4885496183206107
2016,Raleigh Flyers,Jack Williams,18.0,15.0,129.0,10.0,13.0,118.0,147.0,30.0,3.0,4.0,0.0,0.0,0.0,39.0,140.0,182.0,40.0,41.0,99.0,19.0,8.0,73.0,59.0,27.0,17.0,118.0,180.0,223.0,0.9147286821705426,0.07751937984496124,0.13953488372093023,0.20408163265306123,0.7071428571428572,0.475,0.5291479820627802,0.5439560439560439,0.4634146341463415,0.6301369863013699,0.711864406779661
2016,Raleigh Flyers,Jacob Mouw,2.0,7.0,47.0,2.0,2.0,45.0,59.0,11.0,0.0,1.0,0.0,0.0,0.0,12.0,60.0,81.0,35.0,20.0,48.0,9.0,9.0,27.0,45.0,6.0,22.0,57.0,95.0,101.0,0.9574468085106383,0.0425531914893617,0.0425531914893617,0.1864406779661017,0.8,0.2571428571428571,0.5643564356435643,0.5925925925925926,0.45,0.7777777777777778,0.5111111111111111
2016,Raleigh Flyers,Jake Coleman,2.0,3.0,26.0,3.0,6.0,22.0,36.0,10.0,3.0,16.0,0.0,0.0,0.0,22.0,23.0,32.0,173.0,93.0,3.0,38.0,12.0,30.0,225.0,17.0,123.0,41.0,196.0,125.0,0.8461538461538461,0.11538461538461539,0.07692307692307693,0.2777777777777778,0.13043478260869565,0.21965317919075145,0.328,0.09375,0.40860215053763443,0.43333333333333335,0.45333333333333337
2016,Raleigh Flyers,Jarrett Bowen,9.0,15.0,93.0,9.0,14.0,82.0,109.0,17.0,5.0,2.0,0.0,0.0,0.0,14.0,121.0,156.0,16.0,21.0,83.0,11.0,9.0,62.0,26.0,25.0,4.0,94.0,137.0,177.0,0.8817204301075269,0.0967741935483871,0.0967741935483871,0.1559633027522936,0.6859504132231405,0.6875,0.5310734463276836,0.532051282051282,0.5238095238095238,0.5967741935483871,0.8461538461538461
2016,Raleigh Flyers,Joey Cretella,7.0,9.0,120.0,6.0,14.0,110.0,122.0,10.0,8.0,11.0,0.0,0.0,0.0,14.0,55.0,82.0,155.0,83.0,22.0,34.0,10.0,58.0,201.0,28.0,111.0,56.0,210.0,165.0,0.9166666666666666,0.05,0.058333333333333334,0.08196721311475409,0.4,0.21935483870967742,0.3393939393939394,0.2682926829268293,0.40963855421686746,0.5172413793103448,0.4477611940298507
2016,Raleigh Flyers,Jonathan Nethercutt,50.0,37.0,528.0,32.0,35.0,484.0,377.0,12.0,3.0,10.0,0.0,0.0,0.0,37.0,217.0,281.0,57.0,55.0,155.0,27.0,11.0,113.0,84.0,44.0,28.0,182.0,274.0,336.0,0.9166666666666666,0.06060606060606061,0.0946969696969697,0.03183023872679045,0.7142857142857143,0.47368421052631576,0.5416666666666666,0.5516014234875445,0.4909090909090909,0.6106194690265487,0.6666666666666667
2016,Raleigh Flyers,Jordan Huston,6.0,8.0,91.0,5.0,7.0,84.0,99.0,18.0,2.0,3.0,0.0,0.0,0.0,20.0,114.0,160.0,22.0,28.0,82.0,10.0,7.0,71.0,39.0,24.0,11.0,92.0,136.0,188.0,0.9230769230769231,0.054945054945054944,0.06593406593406594,0.18181818181818182,0.7192982456140351,0.45454545454545453,0.48936170212765956,0.5125,0.35714285714285715,0.6619718309859155,0.717948717948718
2016,Raleigh Flyers,Josh Hartzog,4.0,5.0,59.0,3.0,7.0,55.0,62.0,10.0,4.0,15.0,0.0,0.0,0.0,22.0,14.0,20.0,177.0,109.0,2.0,52.0,14.0,18.0,232.0,10.0,114.0,54.0,191.0,129.0,0.9322033898305084,0.05084745762711865,0.06779661016949153,0.16129032258064516,0.14285714285714285,0.2937853107344633,0.4186046511627907,0.1,0.47706422018348627,0.4444444444444444,0.5086206896551724
2016,Raleigh Flyers,Justin Allen,43.0,17.0,269.0,37.0,41.0,226.0,288.0,45.0,4.0,13.0,0.0,0.0,0.0,60.0,285.0,369.0,80.0,73.0,203.0,34.0,15.0,147.0,117.0,57.0,42.0,237.0,365.0,442.0,0.8401486988847584,0.137546468401487,0.15985130111524162,0.15625,0.712280701754386,0.425,0.5361990950226244,0.5501355013550135,0.4657534246575342,0.6122448979591837,0.641025641025641
2016,Raleigh Flyers,Kiron Allen,3.0,6.0,60.0,1.0,2.0,58.0,52.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,50.0,57.0,10.0,10.0,34.0,6.0,5.0,20.0,13.0,12.0,2.0,40.0,60.0,67.0,0.9666666666666667,0.016666666666666666,0.05,0.038461538461538464,0.68,0.6,0.5970149253731343,0.5964912280701754,0.6,0.4,0.8461538461538461
2016,Raleigh Flyers,Mark Lin,7.0,1.0,67.0,8.0,8.0,57.0,75.0,14.0,0.0,5.0,0.0,0.0,0.0,18.0,97.0,135.0,24.0,23.0,69.0,8.0,9.0,62.0,39.0,24.0,15.0,77.0,121.0,158.0,0.8507462686567164,0.11940298507462686,0.1044776119402985,0.18666666666666668,0.711340206185567,0.3333333333333333,0.4873417721518987,0.5111111111111111,0.34782608695652173,0.6129032258064516,0.6153846153846154
2016,Raleigh Flyers,Matt Mason,3.0,2.0,18.0,1.0,2.0,17.0,18.0,2.0,1.0,4.0,0.0,0.0,0.0,7.0,3.0,6.0,55.0,27.0,1.0,14.0,5.0,5.0,67.0,2.0,38.0,15.0,58.0,33.0,0.9444444444444444,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.2545454545454545,0.45454545454545453,0.16666666666666666,0.5185185185185185,0.6,0.4328358208955224
2016,Raleigh Flyers,Michael Neve,8.0,5.0,80.0,3.0,6.0,77.0,85.0,6.0,3.0,1.0,0.0,0.0,0.0,9.0,94.0,117.0,48.0,30.0,72.0,10.0,10.0,41.0,66.0,16.0,34.0,82.0,142.0,147.0,0.9625,0.0375,0.1,0.07058823529411765,0.7659574468085106,0.20833333333333334,0.5578231292517006,0.6153846153846154,0.3333333333333333,0.6097560975609756,0.48484848484848486
2016,Raleigh Flyers,Michael Zhou,0.0,0.0,15.0,2.0,5.0,13.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,50.0,29.0,0.0,12.0,5.0,0.0,65.0,0.0,36.0,12.0,50.0,29.0,0.8666666666666667,0.13333333333333333,0.0,0.0,,0.24,0.41379310344827586,,0.41379310344827586,,0.4461538461538461
2016,Raleigh Flyers,Noah Saul,18.0,15.0,200.0,17.0,17.0,175.0,131.0,3.0,0.0,11.0,0.0,0.0,0.0,15.0,75.0,102.0,88.0,78.0,47.0,28.0,6.0,48.0,138.0,18.0,54.0,75.0,163.0,180.0,0.875,0.085,0.09,0.022900763358778626,0.6266666666666667,0.3181818181818182,0.4166666666666667,0.46078431372549017,0.358974358974359,0.625,0.6086956521739131
2016,Raleigh Flyers,Peter van de Burgt,0.0,1.0,11.0,1.0,1.0,10.0,12.0,2.0,0.0,5.0,0.0,0.0,0.0,6.0,7.0,12.0,52.0,29.0,2.0,12.0,6.0,10.0,69.0,5.0,39.0,14.0,59.0,41.0,0.9090909090909091,0.09090909090909091,0.0,0.16666666666666666,0.2857142857142857,0.23076923076923078,0.34146341463414637,0.16666666666666666,0.41379310344827586,0.5,0.4347826086956522
2016,Raleigh Flyers,Ryan Sitler,12.0,14.0,157.0,8.0,11.0,141.0,131.0,8.0,2.0,5.0,1.0,0.0,0.0,14.0,12.0,20.0,206.0,127.0,2.0,53.0,13.0,18.0,276.0,9.0,140.0,55.0,218.0,147.0,0.8980891719745223,0.050955414012738856,0.07643312101910828,0.061068702290076333,0.16666666666666666,0.25728155339805825,0.3741496598639456,0.1,0.41732283464566927,0.5,0.49275362318840576
2016,Raleigh Flyers,Terrence Mitchell,25.0,26.0,212.0,13.0,20.0,195.0,240.0,32.0,7.0,8.0,0.0,0.0,0.0,45.0,245.0,325.0,65.0,60.0,170.0,29.0,15.0,133.0,94.0,50.0,31.0,199.0,310.0,385.0,0.9198113207547169,0.06132075471698113,0.1179245283018868,0.13333333333333333,0.6938775510204082,0.4461538461538462,0.5168831168831168,0.5230769230769231,0.48333333333333334,0.6240601503759399,0.6702127659574468
2016,Raleigh Flyers,Tim McAllister,11.0,1.0,60.0,7.0,10.0,51.0,67.0,8.0,3.0,7.0,0.0,0.0,0.0,16.0,28.0,41.0,217.0,130.0,3.0,53.0,13.0,39.0,289.0,22.0,147.0,56.0,245.0,171.0,0.85,0.11666666666666667,0.18333333333333332,0.11940298507462686,0.10714285714285714,0.24423963133640553,0.32748538011695905,0.07317073170731707,0.4076923076923077,0.4358974358974359,0.4913494809688581
2016,Raleigh Flyers,Tommy Lamar,4.0,6.0,82.0,6.0,9.0,75.0,83.0,12.0,2.0,5.0,1.0,0.0,0.0,12.0,80.0,108.0,36.0,26.0,48.0,15.0,7.0,52.0,47.0,23.0,18.0,63.0,116.0,134.0,0.9146341463414634,0.07317073170731707,0.04878048780487805,0.14457831325301204,0.6,0.4166666666666667,0.4701492537313433,0.4444444444444444,0.5769230769230769,0.5576923076923077,0.6170212765957447
2016,Raleigh Flyers,Tristan Green,3.0,6.0,94.0,7.0,7.0,86.0,71.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,4.0,101.0,71.0,0.0,30.0,9.0,4.0,139.0,2.0,68.0,30.0,103.0,75.0,0.9148936170212766,0.07446808510638298,0.031914893617021274,0.04225352112676056,0.0,0.297029702970297,0.4,0.0,0.4225352112676056,0.5,0.5107913669064748
2016,Raleigh Flyers,Xavier Maxstadt,11.0,8.0,102.0,8.0,9.0,91.0,68.0,3.0,1.0,4.0,0.0,0.0,0.0,9.0,23.0,32.0,81.0,60.0,16.0,24.0,8.0,14.0,113.0,5.0,49.0,40.0,104.0,92.0,0.8921568627450981,0.0784313725490196,0.10784313725490197,0.04411764705882353,0.6956521739130435,0.2962962962962963,0.43478260869565216,0.5,0.4,0.6428571428571428,0.5663716814159292
2016,San Diego Growlers,Alec Benton,15.0,10.0,116.0,17.0,19.0,94.0,102.0,11.0,2.0,9.0,0.0,0.0,0.0,16.0,54.0,82.0,216.0,127.0,25.0,56.0,12.0,52.0,280.0,22.0,140.0,81.0,270.0,209.0,0.8103448275862069,0.14655172413793102,0.12931034482758622,0.10784313725490197,0.46296296296296297,0.25925925925925924,0.3875598086124402,0.3048780487804878,0.4409448818897638,0.5769230769230769,0.5
2016,San Diego Growlers,Andy Sammons,4.0,3.0,193.0,11.0,11.0,181.0,134.0,3.0,0.0,2.0,0.0,0.0,0.0,-2.0,120.0,158.0,2.0,4.0,70.0,2.0,9.0,84.0,4.0,45.0,0.0,72.0,122.0,162.0,0.9378238341968912,0.05699481865284974,0.02072538860103627,0.022388059701492536,0.5833333333333334,1.0,0.4444444444444444,0.4430379746835443,0.5,0.4642857142857143,1.0
2016,San Diego Growlers,Anonymous,0.0,0.0,6.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,,,,,,,,,,,,,,,0.5,0.5,0.0,0.0,,,,,,,
2016,San Diego Growlers,Benet Clark,9.0,7.0,127.0,10.0,14.0,114.0,141.0,14.0,4.0,10.0,0.0,0.0,0.0,19.0,120.0,161.0,122.0,72.0,74.0,30.0,13.0,82.0,160.0,40.0,79.0,104.0,242.0,233.0,0.8976377952755905,0.07874015748031496,0.07086614173228346,0.09929078014184398,0.6166666666666667,0.2459016393442623,0.44635193133047213,0.45962732919254656,0.4166666666666667,0.5121951219512195,0.50625
2016,San Diego Growlers,Benjamin Eto,2.0,3.0,86.0,3.0,3.0,83.0,70.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,45.0,60.0,15.0,6.0,21.0,3.0,6.0,39.0,18.0,23.0,12.0,24.0,60.0,66.0,0.9651162790697675,0.03488372093023256,0.023255813953488372,0.04285714285714286,0.4666666666666667,0.2,0.36363636363636365,0.35,0.5,0.41025641025641024,0.33333333333333337
2016,San Diego Growlers,Brian Zid,10.0,11.0,153.0,11.0,12.0,142.0,160.0,12.0,1.0,1.0,0.0,0.0,0.0,11.0,158.0,204.0,10.0,11.0,91.0,3.0,12.0,104.0,16.0,57.0,5.0,94.0,168.0,215.0,0.9281045751633987,0.0718954248366013,0.06535947712418301,0.075,0.5759493670886076,0.3,0.4372093023255814,0.44607843137254904,0.2727272727272727,0.45192307692307687,0.6875
2016,San Diego Growlers,Casey Wu,13.0,15.0,159.0,10.0,14.0,149.0,189.0,32.0,4.0,2.0,0.0,0.0,0.0,33.0,194.0,253.0,25.0,29.0,122.0,9.0,12.0,127.0,44.0,64.0,15.0,131.0,219.0,282.0,0.9371069182389937,0.06289308176100629,0.08176100628930817,0.1693121693121693,0.6288659793814433,0.36,0.4645390070921986,0.48221343873517786,0.3103448275862069,0.49606299212598426,0.6590909090909092
2016,San Diego Growlers,Chris Liu,1.0,3.0,23.0,1.0,1.0,22.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,17.0,21.0,57.0,36.0,7.0,12.0,6.0,13.0,79.0,8.0,42.0,19.0,74.0,57.0,0.9565217391304348,0.043478260869565216,0.043478260869565216,0.125,0.4117647058823529,0.21052631578947367,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3846153846153846,0.4683544303797469
2016,San Diego Growlers,Cody Kirkland,14.0,14.0,228.0,17.0,17.0,210.0,165.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,96.0,129.0,56.0,41.0,53.0,14.0,7.0,69.0,80.0,35.0,37.0,67.0,152.0,170.0,0.9210526315789473,0.07456140350877193,0.06140350877192982,0.01818181818181818,0.5520833333333334,0.25,0.3941176470588235,0.4108527131782946,0.34146341463414637,0.49275362318840576,0.5375
2016,San Diego Growlers,Daniel Bellissimo,5.0,1.0,33.0,5.0,6.0,27.0,39.0,8.0,1.0,5.0,0.0,0.0,0.0,12.0,21.0,34.0,122.0,70.0,8.0,33.0,8.0,25.0,156.0,11.0,84.0,41.0,143.0,104.0,0.8181818181818182,0.15151515151515152,0.15151515151515152,0.20512820512820512,0.38095238095238093,0.27049180327868855,0.3942307692307692,0.23529411764705882,0.4714285714285714,0.56,0.46153846153846156
2016,San Diego Growlers,David Flock,0.0,1.0,5.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,10.0,14.0,2.0,2.0,2.0,1.0,1.0,12.0,3.0,6.0,1.0,3.0,12.0,16.0,1.0,0.0,0.0,0.0,0.2,0.5,0.1875,0.14285714285714285,0.5,0.5,0.6666666666666667
2016,San Diego Growlers,Dom Leggio,15.0,26.0,394.0,14.0,16.0,379.0,340.0,8.0,2.0,7.0,0.0,0.0,0.0,14.0,121.0,165.0,68.0,49.0,69.0,28.0,8.0,91.0,87.0,46.0,32.0,97.0,189.0,214.0,0.9619289340101523,0.03553299492385787,0.03807106598984772,0.023529411764705882,0.5702479338842975,0.4117647058823529,0.4532710280373832,0.41818181818181815,0.5714285714285714,0.4945054945054945,0.632183908045977
2016,San Diego Growlers,Jesse Cohen,24.0,25.0,291.0,28.0,30.0,259.0,307.0,21.0,2.0,7.0,0.0,1.0,0.0,22.0,238.0,318.0,33.0,44.0,138.0,20.0,14.0,172.0,56.0,87.0,12.0,158.0,271.0,362.0,0.8900343642611683,0.09621993127147767,0.08247422680412371,0.06840390879478828,0.5798319327731093,0.6060606060606061,0.43646408839779005,0.4339622641509434,0.45454545454545453,0.4941860465116279,0.7857142857142857
2016,San Diego Growlers,Josh Nickerson,3.0,7.0,68.0,13.0,16.0,54.0,75.0,10.0,3.0,6.0,0.0,0.0,0.0,3.0,93.0,124.0,166.0,98.0,38.0,37.0,14.0,79.0,219.0,46.0,108.0,75.0,259.0,222.0,0.7941176470588235,0.19117647058823528,0.04411764705882353,0.13333333333333333,0.40860215053763443,0.22289156626506024,0.33783783783783783,0.3064516129032258,0.37755102040816324,0.4177215189873418,0.5068493150684932
2016,San Diego Growlers,Justin Goodman,1.0,2.0,28.0,2.0,2.0,24.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,26.0,8.0,7.0,11.0,3.0,3.0,14.0,12.0,7.0,5.0,14.0,29.0,33.0,0.8571428571428571,0.07142857142857142,0.03571428571428571,0.09523809523809523,0.5238095238095238,0.375,0.42424242424242425,0.4230769230769231,0.42857142857142855,0.5,0.5833333333333333
2016,San Diego Growlers,Kevin Smith,9.0,7.0,114.0,12.0,13.0,98.0,77.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,23.0,39.0,172.0,108.0,9.0,38.0,13.0,30.0,235.0,14.0,125.0,47.0,195.0,147.0,0.8596491228070176,0.10526315789473684,0.07894736842105263,0.012987012987012988,0.391304347826087,0.22093023255813954,0.3197278911564626,0.23076923076923078,0.35185185185185186,0.5333333333333333,0.46808510638297873
2016,San Diego Growlers,Kory Helms,0.0,0.0,5.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,5.0,2.0,3.0,1.0,1.0,3.0,6.0,3.0,4.0,4.0,12.0,9.0,1.0,0.0,0.0,0.16666666666666666,0.42857142857142855,0.2,0.4444444444444444,0.42857142857142855,0.5,0.0,0.33333333333333337
2016,San Diego Growlers,Kyle Olson,0.0,1.0,11.0,1.0,1.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,48.0,25.0,2.0,11.0,6.0,5.0,61.0,2.0,36.0,13.0,53.0,32.0,0.9090909090909091,0.09090909090909091,0.0,0.08333333333333333,0.4,0.22916666666666666,0.40625,0.2857142857142857,0.44,0.6,0.4098360655737705
2016,San Diego Growlers,Mark Slader,4.0,2.0,36.0,1.0,2.0,34.0,40.0,5.0,1.0,4.0,0.0,0.0,0.0,11.0,18.0,21.0,94.0,47.0,11.0,28.0,8.0,8.0,112.0,3.0,62.0,39.0,112.0,68.0,0.9444444444444444,0.027777777777777776,0.1111111111111111,0.125,0.6111111111111112,0.2978723404255319,0.5735294117647058,0.5238095238095238,0.5957446808510638,0.625,0.4464285714285714
2016,San Diego Growlers,Matt Parisi,22.0,18.0,228.0,18.0,21.0,209.0,239.0,13.0,3.0,5.0,0.0,0.0,0.0,19.0,194.0,265.0,90.0,70.0,105.0,28.0,13.0,151.0,126.0,78.0,51.0,133.0,284.0,335.0,0.9166666666666666,0.07894736842105263,0.09649122807017543,0.05439330543933055,0.5412371134020618,0.3111111111111111,0.3970149253731343,0.39622641509433965,0.4,0.48344370860927155,0.5952380952380952
2016,San Diego Growlers,Maxwell Hume,9.0,5.0,80.0,6.0,9.0,73.0,102.0,24.0,3.0,1.0,0.0,0.0,0.0,25.0,105.0,146.0,69.0,40.0,59.0,22.0,10.0,83.0,87.0,41.0,45.0,81.0,174.0,186.0,0.9125,0.075,0.1125,0.23529411764705882,0.5619047619047619,0.3188405797101449,0.43548387096774194,0.4041095890410959,0.55,0.5060240963855422,0.48275862068965514
