,Year,Matchup Link,Date Location,Home Team,Away Team,Home Team Score,Away Team Score,Date,Time,City,Week,UniversalGameID
139,2013,/league/game/2013-06-29-DET-IND,"Sat, 6/29 7:30 PM CDT Indianapolis",Indianapolis AlleyCats,Detroit Mechanix,24,17,2013-06-29,7:30 PM CDT,Indianapolis,12,144
140,2013,/league/game/2013-06-29-CIN-MIN,"Sat, 6/29 7:00 PM CDT Minnesota",Minnesota Wind Chill,Cincinnati Revolution,35,24,2013-06-29,7:00 PM CDT,Minnesota,12,142
141,2013,/league/game/2013-06-29-MAD-CHI,"Sat, 6/29 7:00 PM CDT Chicago",Chicago Wildfire,Madison Radicals,13,15,2013-06-29,7:00 PM CDT,Chicago,12,143
142,2013,/league/game/2013-06-29-NJH-NY,"Sat, 6/29 3:00 PM CDT New York",New York Empire,New Jersey Hammerheads,22,9,2013-06-29,3:00 PM CDT,New York,12,140
143,2013,/league/game/2013-06-29-ROC-TOR,"Sat, 6/29 4:00 PM CDT Toronto",Toronto Rush,Rochester Dragons,28,18,2013-06-29,4:00 PM CDT,Toronto,12,141
144,2013,/league/game/2013-06-29-PHI-DC,"Sat, 6/29 1:00 PM CDT DC",DC Breeze,Philadelphia Phoenix,21,23,2013-06-29,1:00 PM CDT,DC,12,139
145,2013,/league/game/2013-06-30-NJH-PHI,"Sun, 6/30 1:00 PM CDT Philadelphia",Philadelphia Phoenix,New Jersey Hammerheads,20,17,2013-06-30,1:00 PM CDT,Philadelphia,12,145
146,2013,/league/game/2013-06-30-TOR-ROC,"Sun, 6/30 2:00 PM CDT Rochester",Rochester Dragons,Toronto Rush,20,26,2013-06-30,2:00 PM CDT,Rochester,12,146
147,2013,/league/game/2013-06-30-MAD-DET,"Sun, 6/30 4:00 PM CDT Detroit",Detroit Mechanix,Madison Radicals,22,29,2013-06-30,4:00 PM CDT,Detroit,12,147
148,2013,/league/game/2013-07-05-MIN-CHI,"Fri, 7/5 8:00 PM CDT Chicago",Chicago Wildfire,Minnesota Wind Chill,28,13,2013-07-05,8:00 PM CDT,Chicago,13,148
149,2013,/league/game/2013-07-06-CIN-MAD,"Sat, 7/6 8:00 PM CDT Madison",Madison Radicals,Cincinnati Revolution,28,18,2013-07-06,8:00 PM CDT,Madison,13,152
150,2013,/league/game/2013-07-06-MIN-IND,"Sat, 7/6 7:30 PM CDT Indianapolis",Indianapolis AlleyCats,Minnesota Wind Chill,29,9,2013-07-06,7:30 PM CDT,Indianapolis,13,151
151,2013,/league/game/2013-07-06-DC-NJH,"Sat, 7/6 7:00 PM CDT New Jersey",New Jersey Hammerheads,DC Breeze,17,24,2013-07-06,7:00 PM CDT,New Jersey,13,150
152,2013,/league/game/2013-07-06-NY-ROC,"Sat, 7/6 7:00 PM CDT Rochester",Rochester Dragons,New York Empire,22,27,2013-07-06,7:00 PM CDT,Rochester,13,149
153,2013,/league/game/2013-07-07-NY-TOR,"Sun, 7/7 4:00 PM CDT Toronto",Toronto Rush,New York Empire,28,16,2013-07-07,4:00 PM CDT,Toronto,13,153
154,2013,/league/game/2013-07-07-CIN-DET,"Sun, 7/7 4:00 PM CDT Detroit",Detroit Mechanix,Cincinnati Revolution,17,16,2013-07-07,4:00 PM CDT,Detroit,13,154
155,2013,/league/game/2013-07-12-DET-CHI,"Fri, 7/12 8:00 PM CDT Chicago",Chicago Wildfire,Detroit Mechanix,32,19,2013-07-12,8:00 PM CDT,Chicago,14,155
156,2013,/league/game/2013-07-13-TOR-DC,"Sat, 7/13 1:00 PM CDT DC",DC Breeze,Toronto Rush,17,31,2013-07-13,1:00 PM CDT,DC,14,156
157,2013,/league/game/2013-07-13-NJH-NY,"Sat, 7/13 5:00 PM CDT New York",New York Empire,New Jersey Hammerheads,25,16,2013-07-13,5:00 PM CDT,New York,14,157
158,2013,/league/game/2013-07-13-IND-MIN,"Sat, 7/13 8:00 PM CDT Minnesota",Minnesota Wind Chill,Indianapolis AlleyCats,18,24,2013-07-13,8:00 PM CDT,Minnesota,14,158
159,2013,/league/game/2013-07-14-IND-MAD,"Sun, 7/14 4:00 PM CDT Madison",Madison Radicals,Indianapolis AlleyCats,25,23,2013-07-14,4:00 PM CDT,Madison,14,160
160,2013,/league/game/2013-07-14-TOR-PHI,"Sun, 7/14 1:00 PM CDT Philadelphia",Philadelphia Phoenix,Toronto Rush,24,35,2013-07-14,1:00 PM CDT,Philadelphia,14,159
161,2013,/league/game/2013-07-26-PHI-NY,"Fri, 7/26 7:00 PM CDT New York",New York Empire,Philadelphia Phoenix,21,13,2013-07-26,7:00 PM CDT,New York,16,161
162,2013,/league/game/2013-07-27-IND-MAD,"Sat, 7/27 1:00 PM CDT Madison",Madison Radicals,Indianapolis AlleyCats,18,15,2013-07-27,1:00 PM CDT,Madison,16,162
163,2013,/league/game/2013-08-03-MAD-CHI,"Sat, 8/3 3:00 PM CDT",Chicago Wildfire,Madison Radicals,15,21,2013-08-03,3:00 PM CDT,,17,163
164,2013,/league/game/2013-08-03-NY-TOR,"Sat, 8/3 7:00 PM CDT",Toronto Rush,New York Empire,25,18,2013-08-03,7:00 PM CDT,,17,164
165,2013,/league/game/2013-08-04-MAD-TOR,"Sun, 8/4 2:00 PM CDT",Toronto Rush,Madison Radicals,16,14,2013-08-04,2:00 PM CDT,,17,165
166,2014,/league/game/2014-04-12-MAD-CIN,"Sat, 4/12 7:00 PM CDT Cincinnati",Cincinnati Revolution,Madison Radicals,16,25,2014-04-12,7:00 PM CDT,Cincinnati,1,169
167,2014,/league/game/2014-04-12-SF-SJ,"Sat, 4/12 7:00 PM CDT San Jose",San Jose Spiders,San Francisco FlameThrowers,20,16,2014-04-12,7:00 PM CDT,San Jose,1,171
168,2014,/league/game/2014-04-12-MIN-DET,"Sat, 4/12 7:00 PM CDT Detroit",Detroit Mechanix,Minnesota Wind Chill,21,30,2014-04-12,7:00 PM CDT,Detroit,1,170
169,2014,/league/game/2014-04-12-TOR-DC,"Sat, 4/12 7:00 PM CDT DC",DC Breeze,Toronto Rush,19,20,2014-04-12,7:00 PM CDT,DC,1,168
170,2014,/league/game/2014-04-12-VAN-SLC,"Sat, 4/12 7:00 PM CDT Salt Lake",Salt Lake Lions,Vancouver Riptide,14,29,2014-04-12,7:00 PM CDT,Salt Lake,1,167
171,2014,/league/game/2014-04-12-ROC-PHI,"Sat, 4/12 7:00 PM CDT Philadelphia",Philadelphia Phoenix,Rochester Dragons,10,13,2014-04-12,7:00 PM CDT,Philadelphia,1,166
172,2014,/league/game/2014-04-13-TOR-NY,"Sun, 4/13 7:00 PM CDT New York",New York Empire,Toronto Rush,20,22,2014-04-13,7:00 PM CDT,New York,1,172
173,2014,/league/game/2014-04-13-MAD-IND,"Sun, 4/13 7:00 PM CDT Indianapolis",Indianapolis AlleyCats,Madison Radicals,21,26,2014-04-13,7:00 PM CDT,Indianapolis,1,173
174,2014,/league/game/2014-04-13-VAN-SLC,"Sun, 4/13 7:00 PM CDT Salt Lake",Salt Lake Lions,Vancouver Riptide,12,21,2014-04-13,7:00 PM CDT,Salt Lake,1,174
175,2014,/league/game/2014-04-13-MIN-CHI,"Sun, 4/13 7:00 PM CDT Chicago",Chicago Wildfire,Minnesota Wind Chill,27,19,2014-04-13,7:00 PM CDT,Chicago,1,175
176,2014,/league/game/2014-04-18-CHI-CIN,"Fri, 4/18 7:00 PM CDT Cincinnati",Cincinnati Revolution,Chicago Wildfire,23,22,2014-04-18,7:00 PM CDT,Cincinnati,2,176
177,2014,/league/game/2014-04-19-SLC-SF,"Sat, 4/19 7:00 PM CDT San Francisco",San Francisco FlameThrowers,Salt Lake Lions,32,9,2014-04-19,7:00 PM CDT,San Francisco,2,181
178,2014,/league/game/2014-04-19-TOR-MTL,"Sat, 4/19 7:00 PM CDT Montreal",Montreal Royal,Toronto Rush,14,22,2014-04-19,7:00 PM CDT,Montreal,2,180
179,2014,/league/game/2014-04-19-SEA-VAN,"Sat, 4/19 7:00 PM CDT Vancouver",Vancouver Riptide,Seattle Cascades,24,19,2014-04-19,7:00 PM CDT,Vancouver,2,177
180,2014,/league/game/2014-04-19-CHI-IND,"Sat, 4/19 7:00 PM CDT Indianapolis",Indianapolis AlleyCats,Chicago Wildfire,25,19,2014-04-19,7:00 PM CDT,Indianapolis,2,178
181,2014,/league/game/2014-04-19-MAD-DET,"Sat, 4/19 7:00 PM CDT Detroit",Detroit Mechanix,Madison Radicals,9,34,2014-04-19,7:00 PM CDT,Detroit,2,179
182,2014,/league/game/2014-04-20-SLC-SJ,"Sun, 4/20 7:00 PM CDT San Jose",San Jose Spiders,Salt Lake Lions,37,18,2014-04-20,7:00 PM CDT,San Jose,2,182
183,2014,/league/game/2014-04-25-MAD-MIN,"Fri, 4/25 7:00 PM CDT Minnesota",Minnesota Wind Chill,Madison Radicals,23,20,2014-04-25,7:00 PM CDT,Minnesota,3,183
184,2014,/league/game/2014-04-26-CIN-CHI,"Sat, 4/26 7:00 PM CDT Chicago",Chicago Wildfire,Cincinnati Revolution,27,12,2014-04-26,7:00 PM CDT,Chicago,3,184
185,2014,/league/game/2014-04-26-IND-DET,"Sat, 4/26 7:00 PM CDT Detroit",Detroit Mechanix,Indianapolis AlleyCats,16,22,2014-04-26,7:00 PM CDT,Detroit,3,185
186,2014,/league/game/2014-04-26-ROC-NY,"Sat, 4/26 7:00 PM CDT New York",New York Empire,Rochester Dragons,27,8,2014-04-26,7:00 PM CDT,New York,3,186
187,2014,/league/game/2014-04-26-SJ-SLC,"Sat, 4/26 7:00 PM CDT Salt Lake",Salt Lake Lions,San Jose Spiders,20,31,2014-04-26,7:00 PM CDT,Salt Lake,3,187
188,2014,/league/game/2014-04-26-CIN-CHI,"Sat, 4/26 7:00 PM CDT Chicago",Chicago Wildfire,Cincinnati Revolution,27,12,2014-04-26,7:00 PM CDT,Chicago,3,188
189,2014,/league/game/2014-04-27-ROC-DC,"Sun, 4/27 7:00 PM CDT DC",DC Breeze,Rochester Dragons,30,22,2014-04-27,7:00 PM CDT,DC,3,189
190,2014,/league/game/2014-04-27-SF-VAN,"Sun, 4/27 7:00 PM CDT Vancouver",Vancouver Riptide,San Francisco FlameThrowers,20,29,2014-04-27,7:00 PM CDT,Vancouver,3,190
191,2014,/league/game/2014-05-02-DET-CIN,"Fri, 5/2 7:00 PM CDT Cincinnati",Cincinnati Revolution,Detroit Mechanix,25,13,2014-05-02,7:00 PM CDT,Cincinnati,4,191
192,2014,/league/game/2014-05-03-SEA-SJ,"Sat, 5/3 7:00 PM CDT San Jose",San Jose Spiders,Seattle Cascades,25,20,2014-05-03,7:00 PM CDT,San Jose,4,197
193,2014,/league/game/2014-05-03-NY-MTL,"Sat, 5/3 7:00 PM CDT Montreal",Montreal Royal,New York Empire,16,17,2014-05-03,7:00 PM CDT,Montreal,4,195
194,2014,/league/game/2014-05-03-ROC-TOR,"Sat, 5/3 7:00 PM CDT Toronto",Toronto Rush,Rochester Dragons,26,11,2014-05-03,7:00 PM CDT,Toronto,4,196
195,2014,/league/game/2014-05-03-DC-PHI,"Sat, 5/3 7:00 PM CDT Philadelphia",Philadelphia Phoenix,DC Breeze,22,30,2014-05-03,7:00 PM CDT,Philadelphia,4,193
196,2014,/league/game/2014-05-03-IND-MAD,"Sat, 5/3 7:00 PM CDT Madison",Madison Radicals,Indianapolis AlleyCats,27,18,2014-05-03,7:00 PM CDT,Madison,4,192
197,2014,/league/game/2014-05-03-DET-CHI,"Sat, 5/3 7:00 PM CDT Chicago",Chicago Wildfire,Detroit Mechanix,18,9,2014-05-03,7:00 PM CDT,Chicago,4,194
198,2014,/league/game/2014-05-04-IND-MIN,"Sun, 5/4 7:00 PM CDT Minnesota",Minnesota Wind Chill,Indianapolis AlleyCats,21,22,2014-05-04,7:00 PM CDT,Minnesota,4,198
199,2014,/league/game/2014-05-04-PHI-DC,"Sun, 5/4 7:00 PM CDT DC",DC Breeze,Philadelphia Phoenix,28,19,2014-05-04,7:00 PM CDT,DC,4,199
200,2014,/league/game/2014-05-04-SEA-SF,"Sun, 5/4 7:00 PM CDT San Francisco",San Francisco FlameThrowers,Seattle Cascades,29,16,2014-05-04,7:00 PM CDT,San Francisco,4,200
201,2014,/league/game/2014-05-09-IND-CHI,"Fri, 5/9 7:00 PM CDT Chicago",Chicago Wildfire,Indianapolis AlleyCats,20,19,2014-05-09,7:00 PM CDT,Chicago,5,201
202,2014,/league/game/2014-05-09-MIN-MAD,"Fri, 5/9 7:00 PM CDT Madison",Madison Radicals,Minnesota Wind Chill,22,15,2014-05-09,7:00 PM CDT,Madison,5,202
203,2014,/league/game/2014-05-10-CIN-DET,"Sat, 5/10 7:00 PM CDT Detroit",Detroit Mechanix,Cincinnati Revolution,15,20,2014-05-10,7:00 PM CDT,Detroit,5,208
204,2014,/league/game/2014-05-10-MIN-IND,"Sat, 5/10 7:00 PM CDT Indianapolis",Indianapolis AlleyCats,Minnesota Wind Chill,25,24,2014-05-10,7:00 PM CDT,Indianapolis,5,207
205,2014,/league/game/2014-05-10-PHI-NY,"Sat, 5/10 7:00 PM CDT New York",New York Empire,Philadelphia Phoenix,20,10,2014-05-10,7:00 PM CDT,New York,5,206
206,2014,/league/game/2014-05-10-MIN-IND,"Sat, 5/10 7:00 PM CDT Indianapolis",Indianapolis AlleyCats,Minnesota Wind Chill,25,24,2014-05-10,7:00 PM CDT,Indianapolis,5,203
207,2014,/league/game/2014-05-10-CIN-DET,"Sat, 5/10 7:00 PM CDT Detroit",Detroit Mechanix,Cincinnati Revolution,15,20,2014-05-10,7:00 PM CDT,Detroit,5,204
208,2014,/league/game/2014-05-10-TOR-ROC,"Sat, 5/10 7:00 PM CDT Rochester",Rochester Dragons,Toronto Rush,18,30,2014-05-10,7:00 PM CDT,Rochester,5,205
209,2014,/league/game/2014-05-11-SJ-SEA,"Sun, 5/11 7:00 PM CDT Seattle",Seattle Cascades,San Jose Spiders,14,23,2014-05-11,7:00 PM CDT,Seattle,5,209
210,2014,/league/game/2014-05-16-IND-CIN,"Fri, 5/16 7:00 PM CDT Cincinnati",Cincinnati Revolution,Indianapolis AlleyCats,20,24,2014-05-16,7:00 PM CDT,Cincinnati,6,210
211,2014,/league/game/2014-05-17-DET-IND,"Sat, 5/17 7:00 PM CDT Indianapolis",Indianapolis AlleyCats,Detroit Mechanix,30,22,2014-05-17,7:00 PM CDT,Indianapolis,6,215
212,2014,/league/game/2014-05-17-SLC-VAN,"Sat, 5/17 7:00 PM CDT Vancouver",Vancouver Riptide,Salt Lake Lions,40,28,2014-05-17,7:00 PM CDT,Vancouver,6,213
213,2014,/league/game/2014-05-17-SJ-SF,"Sat, 5/17 7:00 PM CDT San Francisco",San Francisco FlameThrowers,San Jose Spiders,22,21,2014-05-17,7:00 PM CDT,San Francisco,6,214
214,2014,/league/game/2014-05-17-NY-ROC,"Sat, 5/17 7:00 PM CDT Rochester",Rochester Dragons,New York Empire,13,24,2014-05-17,7:00 PM CDT,Rochester,6,211
215,2014,/league/game/2014-05-17-CHI-MIN,"Sat, 5/17 7:00 PM CDT Minnesota",Minnesota Wind Chill,Chicago Wildfire,20,31,2014-05-17,7:00 PM CDT,Minnesota,6,212
216,2014,/league/game/2014-05-18-PHI-DC,"Sun, 5/18 7:00 PM CDT DC",DC Breeze,Philadelphia Phoenix,25,21,2014-05-18,7:00 PM CDT,DC,6,216
217,2014,/league/game/2014-05-18-ROC-MTL,"Sun, 5/18 7:00 PM CDT Montreal",Montreal Royal,Rochester Dragons,27,14,2014-05-18,7:00 PM CDT,Montreal,6,217
218,2014,/league/game/2014-05-18-SLC-SEA,"Sun, 5/18 7:00 PM CDT Seattle",Seattle Cascades,Salt Lake Lions,26,13,2014-05-18,7:00 PM CDT,Seattle,6,218
219,2014,/league/game/2014-05-23-MAD-CHI,"Fri, 5/23 7:00 PM CDT Chicago",Chicago Wildfire,Madison Radicals,15,14,2014-05-23,7:00 PM CDT,Chicago,7,219
220,2014,/league/game/2014-05-24-DC-TOR,"Sat, 5/24 7:00 PM CDT Toronto",Toronto Rush,DC Breeze,27,17,2014-05-24,7:00 PM CDT,Toronto,7,220
221,2014,/league/game/2014-05-24-MTL-PHI,"Sat, 5/24 7:00 PM CDT Philadelphia",Philadelphia Phoenix,Montreal Royal,15,23,2014-05-24,7:00 PM CDT,Philadelphia,7,221
222,2014,/league/game/2014-05-24-CHI-MAD,"Sat, 5/24 7:00 PM CDT Madison",Madison Radicals,Chicago Wildfire,15,12,2014-05-24,7:00 PM CDT,Madison,7,222
223,2014,/league/game/2014-05-24-MIN-CIN,"Sat, 5/24 7:00 PM CDT Cincinnati",Cincinnati Revolution,Minnesota Wind Chill,25,26,2014-05-24,7:00 PM CDT,Cincinnati,7,223
224,2014,/league/game/2014-05-25-DC-ROC,"Sun, 5/25 7:00 PM CDT Rochester",Rochester Dragons,DC Breeze,21,26,2014-05-25,7:00 PM CDT,Rochester,7,224
225,2014,/league/game/2014-05-25-VAN-SEA,"Sun, 5/25 7:00 PM CDT Seattle",Seattle Cascades,Vancouver Riptide,16,21,2014-05-25,7:00 PM CDT,Seattle,7,225
226,2014,/league/game/2014-05-25-DC-ROC,"Sun, 5/25 7:00 PM CDT Rochester",Rochester Dragons,DC Breeze,21,26,2014-05-25,7:00 PM CDT,Rochester,7,226
227,2014,/league/game/2014-05-25-MIN-DET,"Sun, 5/25 7:00 PM CDT Detroit",Detroit Mechanix,Minnesota Wind Chill,18,29,2014-05-25,7:00 PM CDT,Detroit,7,227
228,2014,/league/game/2014-05-31-VAN-SJ,"Sat, 5/31 7:00 PM CDT San Jose",San Jose Spiders,Vancouver Riptide,26,25,2014-05-31,7:00 PM CDT,San Jose,8,232
229,2014,/league/game/2014-05-31-MAD-CIN,"Sat, 5/31 7:00 PM CDT Cincinnati",Cincinnati Revolution,Madison Radicals,12,29,2014-05-31,7:00 PM CDT,Cincinnati,8,231
230,2014,/league/game/2014-05-31-SEA-SLC,"Sat, 5/31 7:00 PM CDT Salt Lake",Salt Lake Lions,Seattle Cascades,15,22,2014-05-31,7:00 PM CDT,Salt Lake,8,230
231,2014,/league/game/2014-05-31-CHI-DET,"Sat, 5/31 7:00 PM CDT Detroit",Detroit Mechanix,Chicago Wildfire,17,31,2014-05-31,7:00 PM CDT,Detroit,8,228
232,2014,/league/game/2014-05-31-MTL-TOR,"Sat, 5/31 7:00 PM CDT Toronto",Toronto Rush,Montreal Royal,25,20,2014-05-31,7:00 PM CDT,Toronto,8,229
233,2014,/league/game/2014-06-01-NY-PHI,"Sun, 6/1 7:00 PM CDT Philadelphia",Philadelphia Phoenix,New York Empire,16,27,2014-06-01,7:00 PM CDT,Philadelphia,8,233
234,2014,/league/game/2014-06-01-VAN-SF,"Sun, 6/1 7:00 PM CDT San Francisco",San Francisco FlameThrowers,Vancouver Riptide,20,16,2014-06-01,7:00 PM CDT,San Francisco,8,234
235,2014,/league/game/2014-06-01-MTL-ROC,"Sun, 6/1 7:00 PM CDT Rochester",Rochester Dragons,Montreal Royal,19,22,2014-06-01,7:00 PM CDT,Rochester,8,235
236,2014,/league/game/2014-06-07-SLC-VAN,"Sat, 6/7 7:00 PM CDT Vancouver",Vancouver Riptide,Salt Lake Lions,37,9,2014-06-07,7:00 PM CDT,Vancouver,9,241
237,2014,/league/game/2014-06-07-DET-CHI,"Sat, 6/7 7:00 PM CDT Chicago",Chicago Wildfire,Detroit Mechanix,26,13,2014-06-07,7:00 PM CDT,Chicago,9,240
238,2014,/league/game/2014-06-07-MAD-IND,"Sat, 6/7 7:00 PM CDT Indianapolis",Indianapolis AlleyCats,Madison Radicals,12,23,2014-06-07,7:00 PM CDT,Indianapolis,9,239
239,2014,/league/game/2014-06-07-MTL-NY,"Sat, 6/7 7:00 PM CDT New York",New York Empire,Montreal Royal,24,16,2014-06-07,7:00 PM CDT,New York,9,237
240,2014,/league/game/2014-06-07-SF-SJ,"Sat, 6/7 7:00 PM CDT San Jose",San Jose Spiders,San Francisco FlameThrowers,33,30,2014-06-07,7:00 PM CDT,San Jose,9,236
241,2014,/league/game/2014-06-07-CIN-MIN,"Sat, 6/7 7:00 PM CDT Minnesota",Minnesota Wind Chill,Cincinnati Revolution,30,18,2014-06-07,7:00 PM CDT,Minnesota,9,238
242,2014,/league/game/2014-06-08-SLC-SEA,"Sun, 6/8 7:00 PM CDT Seattle",Seattle Cascades,Salt Lake Lions,35,11,2014-06-08,7:00 PM CDT,Seattle,9,242
243,2014,/league/game/2014-06-08-MTL-DC,"Sun, 6/8 7:00 PM CDT DC",DC Breeze,Montreal Royal,25,24,2014-06-08,7:00 PM CDT,DC,9,243
244,2014,/league/game/2014-06-08-ROC-TOR,"Sun, 6/8 7:00 PM CDT Toronto",Toronto Rush,Rochester Dragons,38,18,2014-06-08,7:00 PM CDT,Toronto,9,244
245,2014,/league/game/2014-06-08-CIN-MAD,"Sun, 6/8 7:00 PM CDT Madison",Madison Radicals,Cincinnati Revolution,28,15,2014-06-08,7:00 PM CDT,Madison,9,245
246,2014,/league/game/2014-06-14-IND-DET,"Sat, 6/14 7:00 PM CDT Detroit",Detroit Mechanix,Indianapolis AlleyCats,19,27,2014-06-14,7:00 PM CDT,Detroit,10,251
247,2014,/league/game/2014-06-14-TOR-MTL,"Sat, 6/14 7:00 PM CDT Montreal",Montreal Royal,Toronto Rush,18,31,2014-06-14,7:00 PM CDT,Montreal,10,249
248,2014,/league/game/2014-06-14-PHI-ROC,"Sat, 6/14 7:00 PM CDT Rochester",Rochester Dragons,Philadelphia Phoenix,16,17,2014-06-14,7:00 PM CDT,Rochester,10,250
249,2014,/league/game/2014-06-14-NY-DC,"Sat, 6/14 7:00 PM CDT DC",DC Breeze,New York Empire,31,26,2014-06-14,7:00 PM CDT,DC,10,247
250,2014,/league/game/2014-06-14-SEA-SF,"Sat, 6/14 7:00 PM CDT San Francisco",San Francisco FlameThrowers,Seattle Cascades,23,17,2014-06-14,7:00 PM CDT,San Francisco,10,246
251,2014,/league/game/2014-06-14-MIN-MAD,"Sat, 6/14 7:00 PM CDT Madison",Madison Radicals,Minnesota Wind Chill,23,15,2014-06-14,7:00 PM CDT,Madison,10,248
252,2014,/league/game/2014-06-15-PHI-MTL,"Sun, 6/15 7:00 PM CDT Montreal",Montreal Royal,Philadelphia Phoenix,24,19,2014-06-15,7:00 PM CDT,Montreal,10,252
253,2014,/league/game/2014-06-15-SEA-SJ,"Sun, 6/15 7:00 PM CDT San Jose",San Jose Spiders,Seattle Cascades,24,21,2014-06-15,7:00 PM CDT,San Jose,10,253
254,2014,/league/game/2014-06-20-CHI-MAD,"Fri, 6/20 7:00 PM CDT Madison",Madison Radicals,Chicago Wildfire,24,19,2014-06-20,7:00 PM CDT,Madison,11,254
255,2014,/league/game/2014-06-21-CIN-IND,"Sat, 6/21 7:00 PM CDT Indianapolis",Indianapolis AlleyCats,Cincinnati Revolution,23,22,2014-06-21,7:00 PM CDT,Indianapolis,11,260
256,2014,/league/game/2014-06-21-SF-SLC,"Sat, 6/21 7:00 PM CDT Salt Lake",Salt Lake Lions,San Francisco FlameThrowers,22,31,2014-06-21,7:00 PM CDT,Salt Lake,11,258
257,2014,/league/game/2014-06-21-NY-TOR,"Sat, 6/21 7:00 PM CDT Toronto",Toronto Rush,New York Empire,21,18,2014-06-21,7:00 PM CDT,Toronto,11,259
258,2014,/league/game/2014-06-21-CHI-MIN,"Sat, 6/21 7:00 PM CDT Minnesota",Minnesota Wind Chill,Chicago Wildfire,22,19,2014-06-21,7:00 PM CDT,Minnesota,11,256
259,2014,/league/game/2014-06-21-SJ-VAN,"Sat, 6/21 7:00 PM CDT Vancouver",Vancouver Riptide,San Jose Spiders,25,37,2014-06-21,7:00 PM CDT,Vancouver,11,255
260,2014,/league/game/2014-06-21-PHI-MTL,"Sat, 6/21 7:00 PM CDT Montreal",Montreal Royal,Philadelphia Phoenix,31,19,2014-06-21,7:00 PM CDT,Montreal,11,257
261,2014,/league/game/2014-06-22-PHI-TOR,"Sun, 6/22 7:00 PM CDT Toronto",Toronto Rush,Philadelphia Phoenix,29,15,2014-06-22,7:00 PM CDT,Toronto,11,261
262,2014,/league/game/2014-06-22-SJ-SEA,"Sun, 6/22 7:00 PM CDT Seattle",Seattle Cascades,San Jose Spiders,14,22,2014-06-22,7:00 PM CDT,Seattle,11,262
263,2014,/league/game/2014-06-22-SF-SLC,"Sun, 6/22 7:00 PM CDT Salt Lake",Salt Lake Lions,San Francisco FlameThrowers,25,33,2014-06-22,7:00 PM CDT,Salt Lake,11,263
264,2014,/league/game/2014-06-22-NY-ROC,"Sun, 6/22 7:00 PM CDT Rochester",Rochester Dragons,New York Empire,9,25,2014-06-22,7:00 PM CDT,Rochester,11,264
265,2014,/league/game/2014-06-27-DET-MIN,"Fri, 6/27 7:00 PM CDT Minnesota",Minnesota Wind Chill,Detroit Mechanix,42,16,2014-06-27,7:00 PM CDT,Minnesota,12,265
266,2014,/league/game/2014-06-27-CIN-IND,"Fri, 6/27 7:00 PM CDT Indianapolis",Indianapolis AlleyCats,Cincinnati Revolution,29,15,2014-06-27,7:00 PM CDT,Indianapolis,12,266
267,2014,/league/game/2014-06-28-DET-MAD,"Sat, 6/28 7:00 PM CDT Madison",Madison Radicals,Detroit Mechanix,28,9,2014-06-28,7:00 PM CDT,Madison,12,271
268,2014,/league/game/2014-06-28-VAN-SF,"Sat, 6/28 7:00 PM CDT San Francisco",San Francisco FlameThrowers,Vancouver Riptide,23,18,2014-06-28,7:00 PM CDT,San Francisco,12,272
269,2014,/league/game/2014-06-28-SLC-SJ,"Sat, 6/28 7:00 PM CDT San Jose",San Jose Spiders,Salt Lake Lions,37,12,2014-06-28,7:00 PM CDT,San Jose,12,270
270,2014,/league/game/2014-06-28-TOR-ROC,"Sat, 6/28 7:00 PM CDT Rochester",Rochester Dragons,Toronto Rush,20,29,2014-06-28,7:00 PM CDT,Rochester,12,267
271,2014,/league/game/2014-06-28-DC-MTL,"Sat, 6/28 7:00 PM CDT Montreal",Montreal Royal,DC Breeze,20,29,2014-06-28,7:00 PM CDT,Montreal,12,268
272,2014,/league/game/2014-06-28-CIN-CHI,"Sat, 6/28 7:00 PM CDT Chicago",Chicago Wildfire,Cincinnati Revolution,21,11,2014-06-28,7:00 PM CDT,Chicago,12,269
273,2014,/league/game/2014-06-29-DC-NY,"Sun, 6/29 7:00 PM CDT New York",New York Empire,DC Breeze,21,13,2014-06-29,7:00 PM CDT,New York,12,273
274,2014,/league/game/2014-06-29-SEA-VAN,"Sun, 6/29 7:00 PM CDT Vancouver",Vancouver Riptide,Seattle Cascades,28,26,2014-06-29,7:00 PM CDT,Vancouver,12,274
275,2014,/league/game/2014-07-05-NY-DC,"Sat, 7/5 7:00 PM CDT DC",DC Breeze,New York Empire,23,31,2014-07-05,7:00 PM CDT,DC,13,275
276,2014,/league/game/2014-07-05-DET-CIN,"Sat, 7/5 7:00 PM CDT Cincinnati",Cincinnati Revolution,Detroit Mechanix,24,20,2014-07-05,7:00 PM CDT,Cincinnati,13,276
277,2014,/league/game/2014-07-05-ROC-PHI,"Sat, 7/5 7:00 PM CDT Philadelphia",Philadelphia Phoenix,Rochester Dragons,28,23,2014-07-05,7:00 PM CDT,Philadelphia,13,277
278,2014,/league/game/2014-07-05-MTL-TOR,"Sat, 7/5 7:00 PM CDT Toronto",Toronto Rush,Montreal Royal,19,20,2014-07-05,7:00 PM CDT,Toronto,13,278
279,2014,/league/game/2014-07-06-DC-PHI,"Sun, 7/6 7:00 PM CDT Philadelphia",Philadelphia Phoenix,DC Breeze,20,25,2014-07-06,7:00 PM CDT,Philadelphia,13,279
280,2014,/league/game/2014-07-12-VAN-SEA,"Sat, 7/12 7:00 PM CDT Seattle",Seattle Cascades,Vancouver Riptide,18,21,2014-07-12,7:00 PM CDT,Seattle,14,280
